,node_idx,hit_id,particle_id,volume_id,layer_id,module_id,nhits,endcap_volume7_binary,nhits_endcap_volume7,num_distinct_layers_endcap
1597,1321,34930,139616123933949952,8,6,241,10.0,0,0,
1598,1322,34933,873704649901735936,8,6,241,13.0,0,0,
1599,1323,34943,517919317266792448,8,6,242,8.0,0,0,
1600,1324,34949,225195099653406720,8,6,243,10.0,0,0,
1601,1325,34952,801664373171945472,8,6,243,12.0,0,0,
1602,1326,34953,0,8,6,243,0.0,0,24,7.0
1603,1327,34954,797142906480623616,8,6,243,10.0,0,0,
1604,1328,34956,306249791182995456,8,6,244,9.0,0,0,
1605,1329,34957,860190277606834176,8,6,244,11.0,0,0,
1606,1330,34959,797138508434112512,8,6,244,11.0,0,0,
1607,1331,34961,0,8,6,244,0.0,0,24,7.0
1608,1332,34963,585471868568338432,8,6,245,11.0,0,0,
1609,1333,34965,526925691887812608,8,6,245,13.0,0,0,
1610,1334,34973,180150513445109760,8,6,245,6.0,0,0,
1611,1334,35561,180150513445109760,8,6,297,6.0,0,0,
1612,1335,34991,418854556554756096,8,6,248,10.0,0,0,
1613,1336,34997,364795692985614336,8,6,248,10.0,0,0,
1614,1337,35001,801649529764970496,8,6,248,12.0,0,0,
1615,1338,35002,364811292306833408,8,6,248,13.0,0,0,
1616,1339,35003,932256530315616258,8,6,248,11.0,0,0,
1617,1340,35005,382808785825038336,8,6,248,3.0,0,0,
1618,1341,35007,774621060053073920,8,6,248,6.0,0,0,
1619,1341,35017,774621060053073920,8,6,249,6.0,0,0,
1620,1342,35014,783629290099965952,8,6,249,14.0,0,0,
1621,1343,35019,63055342585511936,8,6,249,12.0,0,0,
1622,1344,35024,860190208887357440,8,6,250,12.0,0,0,
1623,1345,35026,711577949534420992,8,6,250,12.0,0,0,
1624,1346,35028,562955038662590464,8,6,250,10.0,0,0,
1625,1347,35029,909733172042792960,8,6,251,11.0,0,0,
1626,1348,35030,220679474117607424,8,6,251,11.0,0,0,
1627,1349,35037,117097163724423168,8,6,251,12.0,0,0,
1628,1350,35041,968281685185527808,8,6,252,10.0,0,0,
1629,1351,35066,837678807820271616,8,6,254,16.0,0,0,
1630,1351,35077,837678807820271616,8,6,255,16.0,0,0,
1631,1352,35071,526925623168335872,8,6,255,3.0,0,0,
1632,1353,35080,837685679767945216,8,6,256,12.0,0,0,
1633,1354,35084,355788699889303552,8,6,256,12.0,0,0,
1634,1355,35087,968279554881748992,8,6,256,11.0,0,0,
1635,1356,35100,752102374721454080,8,6,258,11.0,0,0,
1636,1357,35105,873701763683713024,8,6,258,11.0,0,0,
1637,1358,35111,851181635243081728,8,6,259,12.0,0,0,
1638,1359,35118,153122868366934016,8,6,260,4.0,0,0,
1639,1360,35119,671037512709308416,8,6,260,11.0,0,0,
1640,1361,35120,734102201143656448,8,6,260,4.0,0,0,
1641,1362,35136,445868663896014848,8,6,262,14.0,0,0,
1642,1363,35137,707082871122165760,8,6,262,15.0,0,0,
1643,1364,35138,873711659288363008,8,6,263,12.0,0,0,
1644,1364,34630,873711659288363008,8,6,211,12.0,0,0,
1645,1364,34640,873711659288363008,8,6,212,12.0,0,0,
1646,1365,35147,301750795760566272,8,6,263,12.0,0,0,
1647,1366,35150,801651247751888896,8,6,263,12.0,0,0,
1648,1367,35156,968296116275642368,8,6,263,9.0,0,0,
1649,1368,35157,873708017156096000,8,6,264,15.0,0,0,
1650,1368,35145,873708017156096000,8,6,263,15.0,0,0,
1651,1369,35160,454865761387675648,8,6,264,12.0,0,0,
1652,1370,35164,27054445674102784,8,6,264,6.0,0,0,
1653,1371,35165,391822032393732096,8,6,264,14.0,0,0,
1654,1372,35169,873705680693886976,8,6,264,14.0,0,0,
1655,1373,35170,229688116481359872,8,6,264,12.0,0,0,
1656,1374,35172,540436765647831040,8,6,265,12.0,0,0,
1657,1374,35192,540436765647831040,8,6,266,12.0,0,0,
1658,1375,35174,301745710519287808,8,6,265,13.0,0,0,
1659,1376,35185,810654186399072256,8,6,266,6.0,0,0,
1660,1377,35187,211676054434086912,8,6,266,11.0,0,0,
1661,1378,35193,873699221063073792,8,6,266,10.0,0,0,
1662,1379,35197,49540764132179968,8,6,266,10.0,0,0,
1663,1380,35215,49539939515240449,8,6,268,7.0,0,0,
1664,1381,35223,220689713319641088,8,6,269,10.0,0,0,
1665,1382,35224,837676196480155648,8,6,269,13.0,0,0,
1666,1383,35259,301742755581788160,8,6,272,12.0,0,0,
1667,1383,35270,301742755581788160,8,6,273,12.0,0,0,
1668,1384,35409,103589182340857856,8,6,285,14.0,0,0,
1669,1385,35411,315252523671748608,8,6,285,11.0,0,0,
1670,1385,34859,315252523671748608,8,6,233,11.0,0,0,
1671,1386,35413,517921928606908416,8,6,285,14.0,0,0,
1672,1386,35423,517921928606908416,8,6,286,14.0,0,0,
1673,1387,35276,702562641381425152,8,6,274,9.0,0,0,
1674,1388,35277,495400906813079552,8,6,274,10.0,0,0,
1675,1389,35300,797140226421030912,8,6,276,11.0,0,0,
1676,1390,35302,815151738712489984,8,6,276,12.0,0,0,
1677,1391,35303,499902101258764288,8,6,276,12.0,0,0,
1678,1392,35311,40532877682671616,8,6,277,10.0,0,0,
1679,1393,35312,445865296641654784,8,6,277,13.0,0,0,
1680,1394,35313,936749890724167680,8,6,277,14.0,0,0,
1681,1395,35317,157627498786455552,8,6,277,9.0,0,0,
1682,1395,36027,157627498786455552,8,6,329,9.0,0,0,
1683,1396,35318,427845606732464128,8,6,277,10.0,0,0,
1684,1397,35320,220687926613245952,8,6,278,10.0,0,0,
1685,1397,35340,220687926613245952,8,6,279,10.0,0,0,
1686,1398,35323,4519611265449984,8,6,278,13.0,0,0,
1687,1399,35325,887210913298382848,8,6,278,12.0,0,0,
1688,1400,35333,337777187597844480,8,6,279,10.0,0,0,
1689,1401,35337,63051150697431040,8,6,279,12.0,0,0,
1690,1402,35346,355789730681454592,8,6,280,13.0,0,0,
1691,1403,35349,752102237282500608,8,6,280,14.0,0,0,
1692,1403,35350,752102237282500608,8,6,281,14.0,0,0,
1693,1404,35351,220691637464989696,8,6,281,12.0,0,0,
1694,1405,35353,22524389048188928,8,6,281,13.0,0,0,
1695,1405,35370,22524389048188928,8,6,282,13.0,0,0,
1696,1406,35357,445860142680899584,8,6,281,10.0,0,0,
1697,1407,35358,851186720484360192,8,6,281,12.0,0,0,
1698,1408,35362,292744421139546112,8,6,281,13.0,0,0,
1699,1409,35367,436850057208135680,8,6,282,12.0,0,0,
1700,1410,35371,837694338422013952,8,6,282,10.0,0,0,
1701,1411,35375,914240757399814144,8,6,282,8.0,0,0,
1702,1412,35376,306258999592878080,8,6,282,12.0,0,0,
1703,1412,34823,306258999592878080,8,6,230,12.0,0,0,
1704,1413,35377,220689026124873728,8,6,282,10.0,0,0,
1705,1414,35395,4509646941323264,8,6,284,11.0,0,0,
1706,1415,35396,734111890589876224,8,6,284,12.0,0,0,
1707,1415,34855,734111890589876224,8,6,232,12.0,0,0,
1708,1416,35399,216176011929190400,8,6,284,13.0,0,0,
1709,1417,35401,27027645078175744,8,6,284,11.0,0,0,
1710,1417,35406,27027645078175744,8,6,285,11.0,0,0,
1711,1418,35407,22524320328712192,8,6,285,6.0,0,0,
1712,1418,35419,22524320328712192,8,6,286,6.0,0,0,
1713,1419,35672,355789936839884800,8,6,306,10.0,0,0,
1714,1420,35673,355801687870406656,8,6,306,12.0,0,0,
1715,1421,35676,693556266760404992,8,6,306,5.0,0,0,
1716,1422,35417,779124384802537472,8,6,286,11.0,0,0,
1717,1423,35418,878210792149745664,8,6,286,13.0,0,0,
1718,1424,35420,864706796495831040,8,6,286,12.0,0,0,
1719,1425,35421,180152575046193153,8,6,286,12.0,0,0,
1720,1426,35422,135109363210649600,8,6,286,14.0,0,0,
1721,1426,35441,135109363210649600,8,6,287,14.0,0,0,
1722,1427,35424,391817428188790784,8,6,286,11.0,0,0,
1723,1428,35426,103589182340857856,8,6,286,14.0,0,0,
1724,1429,35428,598981430499868672,8,6,286,11.0,0,0,
1725,1430,35432,4517549681147904,8,6,286,14.0,0,0,
1726,1431,35440,301749490090508288,8,6,287,11.0,0,0,
1727,1431,36178,301749490090508288,8,6,339,11.0,0,0,
1728,1432,35444,225194000141778944,8,6,287,8.0,0,0,
1729,1433,35446,535932753703600128,8,6,288,12.0,0,0,
1730,1434,35457,774619479505108992,8,6,288,11.0,0,0,
1731,1435,35458,166640195599335424,8,6,288,10.0,0,0,
1732,1436,35462,684548311591419904,8,6,289,10.0,0,0,
1733,1437,35463,968278180492214272,8,6,289,11.0,0,0,
1734,1438,35471,112592327146471424,8,6,289,13.0,0,0,
1735,1439,35484,153126716657631232,8,6,290,5.0,0,0,
1736,1440,35487,864701505096122368,8,6,291,12.0,0,0,
1737,1441,35489,585469119789268992,8,6,291,13.0,0,0,
1738,1442,35490,639515957449981952,8,6,291,16.0,0,0,
1739,1442,35507,639515957449981952,8,6,292,16.0,0,0,
1740,1442,34920,639515957449981952,8,6,240,16.0,0,0,
1741,1443,35768,27054514393579520,8,6,314,3.0,0,0,
1742,1444,35495,873728289401733120,8,6,291,12.0,0,0,
1743,1445,35498,702564359368343552,8,6,292,7.0,0,0,
1744,1446,35501,225180599843815424,8,6,292,12.0,0,0,
1745,1447,35506,968283471891922944,8,6,292,10.0,0,0,
1746,1448,35509,558456592995975168,8,6,292,10.0,0,0,
1747,1449,35510,495405236140113920,8,6,292,11.0,0,0,
1748,1450,35515,616993355108188160,8,6,293,11.0,0,0,
1749,1451,35516,914239108132372480,8,6,293,8.0,0,0,
1750,1452,35519,954771848376090624,8,6,293,9.0,0,0,
1751,1453,35530,954771779656613888,8,6,294,10.0,0,0,
1752,1454,35535,103586708439695360,8,6,294,12.0,0,0,
1753,1455,35536,432346251422334976,8,6,295,12.0,0,0,
1754,1455,35553,432346251422334976,8,6,296,12.0,0,0,
1755,1456,35537,864706865215307776,8,6,295,11.0,0,0,
1756,1457,35538,589976498987859968,8,6,295,10.0,0,0,
1757,1458,35540,189151459227467776,8,6,295,16.0,0,0,
1758,1459,35541,747601317714722816,8,6,295,12.0,0,0,
1759,1460,35545,657526507668766720,8,6,296,12.0,0,0,
1760,1461,35547,734101239070982144,8,6,296,14.0,0,0,
1761,1462,35550,711577193620176896,8,6,296,13.0,0,0,
1762,1463,35562,153139773358211072,8,6,297,15.0,0,0,
1763,1464,35564,914236221914349568,8,6,297,11.0,0,0,
1764,1465,35566,0,8,6,297,0.0,0,24,7.0
1765,1466,35569,635008509531914240,8,6,297,14.0,0,0,
1766,1467,35571,657531180593184768,8,6,297,13.0,0,0,
1767,1468,35572,409831414381412352,8,6,297,12.0,0,0,
1768,1469,35573,734101239070982144,8,6,297,14.0,0,0,
1769,1470,35578,589976430268383232,8,6,298,13.0,0,0,
1770,1471,35582,94578615831756800,8,6,298,11.0,0,0,
1771,1471,35588,94578615831756800,8,6,299,11.0,0,0,
1772,1472,35590,495406747968602112,8,6,299,11.0,0,0,
1773,1473,35591,968280173357039616,8,6,299,12.0,0,0,
1774,1474,35599,153130290070421504,8,6,299,11.0,0,0,
1775,1475,35600,153130358789898240,8,6,299,12.0,0,0,
1776,1476,35601,301748596737310720,8,6,300,10.0,0,0,
1777,1477,35607,40537275729182720,8,6,300,11.0,0,0,
1778,1478,35611,873711590568886272,8,6,301,13.0,0,0,
1779,1479,35616,801652965738807296,8,6,301,13.0,0,0,
1780,1479,35605,801652965738807296,8,6,300,13.0,0,0,
1781,1480,35626,328763528712290304,8,6,302,13.0,0,0,
1782,1481,35630,346777858502295552,8,6,303,6.0,0,0,
1783,1482,35636,481886671957131264,8,6,303,13.0,0,0,
1784,1482,35648,481886671957131264,8,6,304,13.0,0,0,
1785,1483,35637,328765246699208704,8,6,303,12.0,0,0,
1786,1483,35647,328765246699208704,8,6,304,12.0,0,0,
1787,1484,35642,860194469494915072,8,6,303,13.0,0,0,
1788,1485,35650,815152494626734080,8,6,304,12.0,0,0,
1789,1485,35664,815152494626734080,8,6,305,12.0,0,0,
1790,1486,35652,837678876539748352,8,6,304,12.0,0,0,
1791,1487,35655,941262492602990592,8,6,305,10.0,0,0,
1792,1488,35663,364794318596079616,8,6,305,9.0,0,0,
1793,1489,35679,639521180130213888,8,6,306,12.0,0,0,
1794,1490,35688,801644375804215296,8,6,307,15.0,0,0,
1795,1491,35689,734096291268657152,8,6,307,13.0,0,0,
1796,1492,35693,27027507639222272,8,6,308,10.0,0,0,
1797,1493,35695,265713958562824192,8,6,308,12.0,0,0,
1798,1494,35702,391815847640825856,8,6,308,12.0,0,0,
1799,1495,35709,495402624799997952,8,6,309,11.0,0,0,
1800,1496,35714,225205545013870592,8,6,309,6.0,0,0,
1801,1497,35715,211689454732050432,8,6,309,14.0,0,0,
1802,1498,35718,247700109809156096,8,6,310,11.0,0,0,
1803,1499,35721,711570252953026560,8,6,310,14.0,0,0,
1804,1499,36575,711570252953026560,8,6,362,14.0,0,0,
1805,1499,35733,711570252953026560,8,6,311,14.0,0,0,
1806,1500,35722,801644856840552448,8,6,310,13.0,0,0,
1807,1500,35738,801644856840552448,8,6,311,13.0,0,0,
1808,1501,35725,306250272219332608,8,6,310,10.0,0,0,
1809,1501,35734,306250272219332608,8,6,311,10.0,0,0,
1810,1502,35726,252202816083329024,8,6,310,12.0,0,0,
1811,1503,35727,4548129848295424,8,6,310,12.0,0,0,
1812,1503,35705,4548129848295424,8,6,309,12.0,0,0,
1813,1504,35728,238691055128543232,8,6,311,8.0,0,0,
1814,1505,35731,558448690256150528,8,6,311,11.0,0,0,
1815,1506,35732,22518616612143104,8,6,311,12.0,0,0,
1816,1507,35742,797137408922484736,8,6,311,10.0,0,0,
1817,1508,35744,495400494496219136,8,6,311,13.0,0,0,
1818,1508,35751,495400494496219136,8,6,312,13.0,0,0,
1819,1509,35747,968282166221864960,8,6,311,10.0,0,0,
1820,1510,35755,941261049493979136,8,6,312,9.0,0,0,
1821,1510,35129,941261049493979136,8,6,261,9.0,0,0,
1822,1511,35762,139618322957205504,8,6,313,10.0,0,0,
1823,1512,35865,166641569988870144,8,6,319,4.0,0,0,
1824,1513,35779,738592400473063424,8,6,314,13.0,0,0,
1825,1513,35155,738592400473063424,8,6,263,13.0,0,0,
1826,1513,35789,738592400473063424,8,6,315,13.0,0,0,
1827,1514,35780,968297628104130560,8,6,314,13.0,0,0,
1828,1515,35805,648518483780304896,8,6,316,13.0,0,0,
1829,1516,35782,797148129160855552,8,6,315,13.0,0,0,
1830,1517,35783,801650423118168064,8,6,315,15.0,0,0,
1831,1517,35773,801650423118168064,8,6,314,15.0,0,0,
1832,1518,35785,112595556961878016,8,6,315,14.0,0,0,
1833,1519,35791,797160292508237824,8,6,315,14.0,0,0,
1834,1520,35795,743105620827176960,8,6,315,13.0,0,0,
1835,1521,35800,4525864737832960,8,6,316,12.0,0,0,
1836,1522,35801,153131939337863168,8,6,316,11.0,0,0,
1837,1523,35814,788130209667743744,8,6,316,16.0,0,0,
1838,1523,36679,788130209667743744,8,6,368,16.0,0,0,
1839,1524,35815,4505936089579520,8,6,316,14.0,0,0,
1840,1525,35816,639533206038642688,8,6,316,10.0,0,0,
1841,1526,35819,445865983836422144,8,6,316,11.0,0,0,
1842,1527,35827,117094758542737408,8,6,317,10.0,0,0,
1843,1528,35829,4514869621555200,8,6,317,13.0,0,0,
1844,1528,35849,4514869621555200,8,6,318,13.0,0,0,
1845,1529,35834,216184876741689344,8,6,317,10.0,0,0,
1846,1530,35835,301751001918996480,8,6,317,9.0,0,0,
1847,1531,35837,963771007452053504,8,6,318,11.0,0,0,
1848,1531,35852,963771007452053504,8,6,319,11.0,0,0,
1849,1532,35844,445860623717236736,8,6,318,12.0,0,0,
1850,1533,35848,153123418122747904,8,6,318,12.0,0,0,
1851,1533,35855,153123418122747904,8,6,319,12.0,0,0,
1852,1534,35861,671042872828493824,8,6,319,11.0,0,0,
1853,1535,35862,63056304658186240,8,6,319,5.0,0,0,
1854,1536,36090,707071601127981056,8,6,334,12.0,0,0,
1855,1536,36098,707071601127981056,8,6,335,12.0,0,0,
1856,1537,36094,562951259091369984,8,6,334,12.0,0,0,
1857,1538,35873,711578018253897728,8,6,320,13.0,0,0,
1858,1539,35876,0,8,6,320,0.0,0,24,7.0
1859,1540,35880,914235191122198528,8,6,320,12.0,0,0,
1860,1540,35890,914235191122198528,8,6,321,12.0,0,0,
1861,1541,35881,180146390276505600,8,6,321,4.0,0,0,
1862,1542,35888,211701618079432704,8,6,321,6.0,0,0,
1863,1543,35896,707073731431759872,8,6,321,10.0,0,0,
1864,1544,35900,315252935988609024,8,6,322,9.0,0,0,
1865,1544,35933,315252935988609024,8,6,323,9.0,0,0,
1866,1545,35903,238693735188135936,8,6,322,15.0,0,0,
1867,1545,35894,238693735188135936,8,6,321,15.0,0,0,
1868,1546,35906,432347144775532544,8,6,322,6.0,0,0,
1869,1547,35909,954764976428417024,8,6,322,13.0,0,0,
1870,1547,35928,954764976428417024,8,6,323,13.0,0,0,
1871,1548,35912,0,8,6,323,0.0,0,24,7.0
1872,1549,35916,562952564761427968,8,6,323,13.0,0,0,
1873,1550,35923,873705611974410240,8,6,323,14.0,0,0,
1874,1551,35924,0,8,6,323,0.0,0,24,7.0
1875,1552,36116,324260959877070848,8,6,336,12.0,0,0,
1876,1553,36117,220688338930106368,8,6,336,10.0,0,0,
1877,1554,36121,112595625681354752,8,6,336,12.0,0,0,
1878,1555,35935,409836087305830400,8,6,323,7.0,0,0,
1879,1556,35940,801646299949563904,8,6,324,10.0,0,0,
1880,1557,36150,662037391560671232,8,6,337,11.0,0,0,
1881,1558,35969,382806243204399104,8,6,326,9.0,0,0,
1882,1559,35970,936751539991609344,8,6,326,12.0,0,0,
1883,1560,35977,409832170295656448,8,6,326,14.0,0,0,
1884,1561,35986,63057679047720960,8,6,327,9.0,0,0,
1885,1562,35989,747609770210361344,8,6,327,10.0,0,0,
1886,1563,35993,216177042721341440,8,6,327,12.0,0,0,
1887,1564,35994,468376285391880192,8,6,328,13.0,0,0,
1888,1564,35990,468376285391880192,8,6,327,13.0,0,0,
1889,1565,35999,292745314492743680,8,6,328,11.0,0,0,
1890,1566,36007,860189246814683136,8,6,328,8.0,0,0,
1891,1567,36013,445863990971596800,8,6,329,11.0,0,0,
1892,1568,36014,598979987390857216,8,6,329,10.0,0,0,
1893,1569,36015,842174917024677888,8,6,329,13.0,0,0,
1894,1569,36035,842174917024677888,8,6,330,13.0,0,0,
1895,1570,36018,211675435958796288,8,6,329,14.0,0,0,
1896,1571,36022,4509578221846528,8,6,329,11.0,0,0,
1897,1572,36024,864693808514727936,8,6,329,14.0,0,0,
1898,1573,36028,45036271168409602,8,6,329,1.0,0,0,
1899,1574,36036,27035891415384064,8,6,330,9.0,0,0,
1900,1575,36037,355789661961977856,8,6,330,11.0,0,0,
1901,1576,36047,211686843391934464,8,6,331,10.0,0,0,
1902,1577,36050,306246973684449280,8,6,331,10.0,0,0,
1903,1578,36053,432350099713032192,8,6,332,8.0,0,0,
1904,1579,36055,815152357187780608,8,6,332,9.0,0,0,
1905,1580,36057,495400150898835456,8,6,332,11.0,0,0,
1906,1581,36058,734097665658191872,8,6,332,12.0,0,0,
1907,1581,36072,734097665658191872,8,6,333,12.0,0,0,
1908,1582,36067,968294535727677440,8,6,333,11.0,0,0,
1909,1582,36092,968294535727677440,8,6,334,11.0,0,0,
1910,1583,36076,90073298217467904,8,6,333,12.0,0,0,
1911,1584,36081,4551222224748544,8,6,334,15.0,0,0,
1912,1584,36097,4551222224748544,8,6,335,15.0,0,0,
1913,1585,36557,639531075734863872,8,6,361,13.0,0,0,
1914,1586,36560,968275294274191360,8,6,361,11.0,0,0,
1915,1587,36100,454864593156571136,8,6,335,10.0,0,0,
1916,1588,36101,4508066393358336,8,6,335,11.0,0,0,
1917,1589,36106,4517480961671168,8,6,335,12.0,0,0,
1918,1590,36478,337775744488833024,8,6,356,14.0,0,0,
1919,1590,36490,337775744488833024,8,6,357,14.0,0,0,
1920,1591,36482,166633942126952448,8,6,356,13.0,0,0,
1921,1592,36484,797157268851261440,8,6,356,10.0,0,0,
1922,1593,36122,598979437635043328,8,6,336,13.0,0,0,
1923,1593,36104,598979437635043328,8,6,335,13.0,0,0,
1924,1594,36125,968278730248028160,8,6,336,12.0,0,0,
1925,1594,36144,968278730248028160,8,6,337,12.0,0,0,
1926,1595,36127,662038559791775744,8,6,336,10.0,0,0,
1927,1595,36147,662038559791775744,8,6,337,10.0,0,0,
1928,1595,36126,860191308398985216,8,6,336,13.0,0,0,
1929,1595,36153,860191308398985216,8,6,337,13.0,0,0,
1930,1596,36134,220677206391660546,8,6,337,11.0,0,0,
1931,1596,36158,220677206391660546,8,6,338,11.0,0,0,
1932,1597,36136,405324653658112000,8,6,337,14.0,0,0,
1933,1598,36138,135109500649603072,8,6,337,13.0,0,0,
1934,1598,35435,135109500649603072,8,6,286,13.0,0,0,
1935,1598,36168,135109500649603072,8,6,338,13.0,0,0,
1936,1599,36142,968294398288723968,8,6,337,10.0,0,0,
1937,1600,36143,157628117261746176,8,6,337,11.0,0,0,
1938,1601,36508,229692170930487296,8,6,358,15.0,0,0,
1939,1602,36157,873715713737490432,8,6,338,12.0,0,0,
1940,1603,36161,211673168216064000,8,6,338,10.0,0,0,
1941,1604,36163,968278317931167744,8,6,338,11.0,0,0,
1942,1605,36164,693557709869416448,8,6,338,11.0,0,0,
1943,1606,36170,711571421184131072,8,6,338,11.0,0,0,
1944,1607,36179,432346526300241920,8,6,339,9.0,0,0,
1945,1608,36181,716073440263536640,8,6,339,7.0,0,0,
1946,1609,36183,0,8,6,339,0.0,0,24,7.0
1947,1610,36193,648521163839897600,8,6,340,7.0,0,0,
1948,1611,36195,693555579565637632,8,6,340,14.0,0,0,
1949,1612,36197,166638065295556608,8,6,340,11.0,0,0,
1950,1613,36200,968294123410817024,8,6,340,12.0,0,0,
1951,1614,36201,418839644428304384,8,6,341,13.0,0,0,
1952,1614,36220,418839644428304384,8,6,342,13.0,0,0,
1953,1615,36203,909733653079130112,8,6,341,11.0,0,0,
1954,1616,36208,860190071448403968,8,6,341,13.0,0,0,
1955,1617,36212,166643425414742016,8,6,341,12.0,0,0,
1956,1617,36217,166643425414742016,8,6,342,12.0,0,0,
1957,1618,36215,954765045147893760,8,6,341,11.0,0,0,
1958,1619,36225,216179035586166784,8,6,342,12.0,0,0,
1959,1620,36229,909733653079130112,8,6,342,11.0,0,0,
1960,1621,36230,153124929951236096,8,6,343,13.0,0,0,
1961,1622,36233,860193369983287296,8,6,343,13.0,0,0,
1962,1623,36236,878203645324165120,8,6,343,10.0,0,0,
1963,1624,36241,734087426456158208,8,6,343,11.0,0,0,
1964,1625,36243,364825379799564288,8,6,344,11.0,0,0,
1965,1626,36245,630504428868206592,8,6,344,11.0,0,0,
1966,1627,36248,797138096117252096,8,6,344,12.0,0,0,
1967,1628,36255,693558809381044224,8,6,344,8.0,0,0,
1968,1629,36256,671058540869189632,8,6,344,10.0,0,0,
1969,1630,36257,225193931422302208,8,6,344,9.0,0,0,
1970,1631,36269,364803389567008768,8,6,345,10.0,0,0,
1971,1632,36270,292744352420069376,8,6,345,13.0,0,0,
1972,1633,36272,941255208338456576,8,6,345,9.0,0,0,
1973,1634,36275,585468982350315520,8,6,345,15.0,0,0,
1974,1635,36276,4520092301787136,8,6,345,12.0,0,0,
1975,1635,36296,4520092301787136,8,6,346,12.0,0,0,
1976,1636,36281,562954969943113728,8,6,345,12.0,0,0,
1977,1636,35524,562954969943113728,8,6,293,12.0,0,0,
1978,1637,36283,828665355093147648,8,6,345,13.0,0,0,
1979,1638,36285,535932066508832768,8,6,345,12.0,0,0,
1980,1638,36258,535932066508832768,8,6,344,12.0,0,0,
1981,1639,36289,220678237167026176,8,6,345,13.0,0,0,
1982,1640,36291,423338846009163776,8,6,346,12.0,0,0,
1983,1641,36292,301754231734403072,8,6,346,11.0,0,0,
1984,1642,36293,828664599178903552,8,6,346,12.0,0,0,
1985,1643,36294,90073847973281792,8,6,346,12.0,0,0,
1986,1644,36297,734088869565169664,8,6,346,12.0,0,0,
1987,1645,36309,220677618691735552,8,6,347,10.0,0,0,
1988,1646,36310,707080122343096320,8,6,347,14.0,0,0,
1989,1647,36311,837678945259225088,8,6,347,12.0,0,0,
1990,1648,36312,657526232790859776,8,6,347,9.0,0,0,
1991,1649,36314,616994798217199616,8,6,347,11.0,0,0,
1992,1650,36316,364793768840265728,8,6,347,12.0,0,0,
1993,1651,36317,292757546559602688,8,6,347,15.0,0,0,
1994,1651,36334,292757546559602688,8,6,348,15.0,0,0,
1995,1652,36319,837671798433644544,8,6,347,13.0,0,0,
1996,1653,36320,454876825223430144,8,6,347,10.0,0,0,
1997,1654,36323,306250409658286080,8,6,347,10.0,0,0,
1998,1655,36325,153130839826235392,8,6,348,11.0,0,0,
1999,1656,36329,445865159202701312,8,6,348,10.0,0,0,
2000,1657,36339,0,8,6,349,0.0,0,24,7.0
2001,1658,36344,873715026542723072,8,6,349,10.0,0,0,
2002,1659,36348,220683734725165056,8,6,349,12.0,0,0,
2003,1660,36352,873717637882839040,8,6,349,11.0,0,0,
2004,1661,36355,409832445173563392,8,6,350,11.0,0,0,
2005,1662,36356,409831689259319296,8,6,350,13.0,0,0,
2006,1662,35574,409831689259319296,8,6,298,13.0,0,0,
2007,1662,36345,409831689259319296,8,6,349,13.0,0,0,
2008,1662,35559,409831689259319296,8,6,297,13.0,0,0,
2009,1663,36360,873736879336325120,8,6,350,12.0,0,0,
2010,1663,36347,873736879336325120,8,6,349,12.0,0,0,
2011,1664,36362,166655107725787136,8,6,350,11.0,0,0,
2012,1665,36364,585469051069792256,8,6,350,11.0,0,0,
2013,1666,36371,229684749226999808,8,6,351,11.0,0,0,
2014,1667,36373,252206733093502976,8,6,351,8.0,0,0,
2015,1668,36375,409831070800809985,8,6,351,12.0,0,0,
2016,1669,36378,797142631602716672,8,6,351,13.0,0,0,
2017,1669,36396,797142631602716672,8,6,352,13.0,0,0,
2018,1670,36380,495398982667730944,8,6,351,14.0,0,0,
2019,1671,36381,801653515494621184,8,6,351,14.0,0,0,
2020,1672,36382,873714957823246336,8,6,351,13.0,0,0,
2021,1673,36383,968284708842504192,8,6,351,11.0,0,0,
2022,1674,36384,801653584214097920,8,6,351,13.0,0,0,
2023,1674,36397,801653584214097920,8,6,352,13.0,0,0,
2024,1675,36385,220683597286211584,8,6,351,11.0,0,0,
2025,1676,36387,445860554997760000,8,6,351,10.0,0,0,
2026,1677,36388,662038353633345536,8,6,351,11.0,0,0,
2027,1678,36389,801642176780959744,8,6,351,13.0,0,0,
2028,1679,36390,698058354559287296,8,6,351,11.0,0,0,
2029,1680,36391,743105483388223488,8,6,351,13.0,0,0,
2030,1680,36411,743105483388223488,8,6,352,13.0,0,0,
2031,1681,36392,914237665023361024,8,6,351,12.0,0,0,
2032,1682,36401,454876893942906880,8,6,352,16.0,0,0,
2033,1682,36376,454876893942906880,8,6,351,16.0,0,0,
2034,1683,36402,301750452163182592,8,6,352,15.0,0,0,
2035,1684,36405,355787737816629248,8,6,352,13.0,0,0,
2036,1684,36374,355787737816629248,8,6,351,13.0,0,0,
2037,1685,36413,4507585357021184,8,6,353,13.0,0,0,
2038,1686,36416,4517206083764224,8,6,353,11.0,0,0,
2039,1687,36417,4507722795974656,8,6,353,12.0,0,0,
2040,1688,36418,797149022514053120,8,6,353,6.0,0,0,
2041,1688,36441,797149022514053120,8,6,354,6.0,0,0,
2042,1689,36421,166639027368230912,8,6,353,13.0,0,0,
2043,1690,36422,950267286676045824,8,6,353,10.0,0,0,
2044,1691,36426,4507447918067712,8,6,353,12.0,0,0,
2045,1692,36429,968286701707329536,8,6,353,14.0,0,0,
