node_idx,hit_id,particle_id,volume_id,layer_id,module_id,nhits
6331,10439,292758577351753728,7,10,93,12.0
6332,10523,337776431683600384,7,10,96,13.0
6332,10419,337776431683600384,7,10,93,13.0
6333,10527,247699903650725888,7,10,96,17.0
6333,10441,247699903650725888,7,10,93,17.0
6333,10586,247699903650725888,7,10,98,17.0
6334,10528,9009398277996544,7,10,96,12.0
6334,10587,9009398277996544,7,10,98,12.0
6335,10530,954764907708940288,7,10,96,13.0
6335,10438,954764907708940288,7,10,93,13.0
6336,10531,878207012578525184,7,10,96,13.0
6337,10532,292741809799430144,7,10,96,12.0
6337,10415,292741809799430144,7,10,93,12.0
6337,10386,292741809799430144,7,10,90,12.0
6338,10534,864699580950773760,7,10,96,6.0
6339,10535,58548375703781376,7,10,96,11.0
6339,10462,58548375703781376,7,10,93,11.0
6340,10537,450360924809723904,7,10,96,12.0
6340,10651,450360924809723904,7,10,101,12.0
6340,10590,450360924809723904,7,10,98,12.0
6341,10538,535933921934704640,7,10,96,11.0
6342,10541,517915812573478912,7,10,96,14.0
6343,10542,837677502150213632,7,10,96,12.0
6343,10571,837677502150213632,7,10,98,12.0
6344,10543,671042735389540352,7,10,96,12.0
6344,10638,671042735389540352,7,10,101,12.0
6344,10558,671042735389540352,7,10,98,12.0
6345,10544,873706024291270656,7,10,96,12.0
6345,10636,873706024291270656,7,10,101,12.0
6345,10562,873706024291270656,7,10,98,12.0
6346,10545,27032180563640320,7,10,96,9.0
6347,10548,315253691902853120,7,10,97,12.0
6347,10489,315253691902853120,7,10,95,12.0
6348,10550,391816466116116480,7,10,97,11.0
6349,10551,837671317397307392,7,10,97,13.0
6350,10552,40533702316392448,7,10,97,12.0
6351,10553,693557228833079296,7,10,97,16.0
6352,10554,216173675466981376,7,10,97,10.0
6353,10556,49540626693226496,7,10,97,15.0
6354,10557,99080016435871744,7,10,98,11.0
6354,10631,99080016435871744,7,10,101,11.0
6354,10525,99080016435871744,7,10,96,11.0
6355,10560,301751414235856896,7,10,98,15.0
6355,10505,301751414235856896,7,10,96,15.0
6356,10561,968276325066342400,7,10,98,10.0
6357,10563,229684680507523072,7,10,98,9.0
6358,10566,950267973870813184,7,10,98,9.0
6359,10567,968277630736400384,7,10,98,13.0
6359,10518,968277630736400384,7,10,96,13.0
6359,10630,968277630736400384,7,10,101,13.0
6360,10569,355786638305001472,7,10,98,17.0
6360,10624,355786638305001472,7,10,101,17.0
6361,10570,202665281766555648,7,10,98,12.0
6361,10510,202665281766555648,7,10,96,12.0
6362,10572,22530986117955584,7,10,98,13.0
6362,10512,22530986117955584,7,10,96,13.0
6363,10574,689051292743499776,7,10,98,13.0
6363,10503,689051292743499776,7,10,96,13.0
6364,10578,94582189244547072,7,10,98,10.0
6365,10579,211680315041644544,7,10,98,10.0
6366,10583,648525836764315648,7,10,98,12.0
6366,10540,648525836764315648,7,10,96,12.0
6366,10409,648525836764315648,7,10,93,12.0
6367,10584,364829846565552128,7,10,98,12.0
6367,10634,364829846565552128,7,10,101,12.0
6368,10588,589972444538732544,7,10,98,15.0
6369,10592,117094414945353728,7,10,98,13.0
6369,10460,117094414945353728,7,10,93,13.0
6369,10500,117094414945353728,7,10,96,13.0
6370,10593,468375048441298944,7,10,98,11.0
6370,10494,468375048441298944,7,10,96,11.0
6371,10594,220684559358885888,7,10,98,14.0
6371,10533,220684559358885888,7,10,96,14.0
6372,10597,117097026285469696,7,10,98,16.0
6372,10539,117097026285469696,7,10,96,16.0
6373,10598,517914300744990720,7,10,99,11.0
6373,10610,517914300744990720,7,10,100,11.0
6374,10599,684552159882117120,7,10,99,12.0
6375,10600,252202678644375552,7,10,99,13.0
6376,10601,657527263583010816,7,10,99,13.0
6376,10611,657527263583010816,7,10,100,13.0
6377,10602,734096772304994304,7,10,99,14.0
6378,10604,855687708771614720,7,10,99,14.0
6379,10605,828664736617857024,7,10,99,12.0
6380,10607,747600699239432192,7,10,100,8.0
6381,10608,801643551170494464,7,10,100,14.0
6382,10609,112594801047633920,7,10,100,12.0
6383,10622,409833682124144640,7,10,101,13.0
6383,10577,409833682124144640,7,10,98,13.0
6384,10623,950264194299592704,7,10,101,14.0
6384,10511,950264194299592704,7,10,96,14.0
6384,10595,950264194299592704,7,10,98,14.0
6385,10626,707069058507341824,7,10,101,12.0
6385,10585,707069058507341824,7,10,98,12.0
6386,10628,202663357621207040,7,10,101,13.0
6386,10702,202663357621207040,7,10,104,13.0
6387,10629,103589594657718272,7,10,101,9.0
6387,10685,103589594657718272,7,10,104,9.0
6388,10632,707081153135247360,7,10,101,9.0
6389,10633,274722394768146432,7,10,101,14.0
6389,10731,274722394768146432,7,10,104,14.0
6390,10635,932245947499413504,7,10,101,13.0
6391,10637,698060278704635904,7,10,101,15.0
6391,10747,698060278704635904,7,10,106,15.0
6391,10696,698060278704635904,7,10,104,15.0
6392,10645,734098352852959232,7,10,101,12.0
6393,10646,864707277532168192,7,10,101,10.0
6394,10647,851180879328837632,7,10,101,13.0
6394,10565,851180879328837632,7,10,98,13.0
6395,10648,954763395880452096,7,10,101,13.0
6395,10499,954763395880452096,7,10,96,13.0
6395,10581,954763395880452096,7,10,98,13.0
6396,10649,734105293520109568,7,10,101,14.0
6396,10723,734105293520109568,7,10,104,14.0
6397,10650,225194962214453248,7,10,101,15.0
6398,10653,747609426612977664,7,10,101,17.0
6398,10582,747609426612977664,7,10,98,17.0
6398,10718,747609426612977664,7,10,104,17.0
6399,10654,797145036784402432,7,10,101,16.0
6399,10687,797145036784402432,7,10,104,16.0
6400,10655,788131652776755200,7,10,102,11.0
6401,10656,842175123183108096,7,10,102,10.0
6401,10678,842175123183108096,7,10,103,10.0
6402,10657,684549754700431360,7,10,102,13.0
6403,10658,103584440696963072,7,10,102,16.0
6403,10669,103584440696963072,7,10,103,16.0
6404,10659,4504630419521536,7,10,102,12.0
6405,10661,166638477612417024,7,10,102,12.0
6406,10662,950268661065580544,7,10,102,7.0
6407,10663,364804420359159808,7,10,102,14.0
6407,10674,364804420359159808,7,10,103,14.0
6408,10664,324261990669221888,7,10,102,8.0
6409,10665,873712002885746688,7,10,102,13.0
6409,10615,873712002885746688,7,10,100,13.0
6410,10666,90076115716014080,7,10,102,12.0
6411,10667,671039368135180288,7,10,103,15.0
6412,10668,864694426990018560,7,10,103,11.0
6413,10670,445859318047178752,7,10,103,18.0
6414,10672,657533104738533376,7,10,103,10.0
6415,10673,747617191913848832,7,10,103,11.0
6416,10675,364801740299567104,7,10,103,12.0
6417,10676,0,7,10,103,0.0
6418,10680,153134550677979136,7,10,103,14.0
6419,10682,139616742409240576,7,10,103,11.0
6420,10683,27026889163931648,7,10,104,10.0
6420,10799,27026889163931648,7,10,106,10.0
6421,10684,225187884108349440,7,10,104,12.0
6421,10621,225187884108349440,7,10,101,12.0
6422,10688,896217631516786688,7,10,104,14.0
6422,10772,896217631516786688,7,10,106,14.0
6422,10644,896217631516786688,7,10,101,14.0
6423,10692,711569909355642880,7,10,104,12.0
6423,10760,711569909355642880,7,10,106,12.0
6424,10693,873712209044176896,7,10,104,13.0
6424,10800,873712209044176896,7,10,106,13.0
6425,10695,747599805886234624,7,10,104,13.0
6425,10643,747599805886234624,7,10,101,13.0
6426,10698,797149228672483328,7,10,104,13.0
6426,10780,797149228672483328,7,10,106,13.0
6427,10701,684551472687349760,7,10,104,11.0
6427,7963,684551472687349760,7,10,1,11.0
6427,10773,684551472687349760,7,10,106,11.0
6428,10703,801646987144331264,7,10,104,11.0
6428,10748,801646987144331264,7,10,106,11.0
6429,10704,337772033637089280,7,10,104,11.0
6429,10652,337772033637089280,7,10,101,11.0
6430,10708,445878353342234624,7,10,104,15.0
6430,10763,445878353342234624,7,10,106,15.0
6431,10709,216173881625411584,7,10,104,12.0
6432,10710,837670767641493504,7,10,104,8.0
6433,10711,851190225177673728,7,10,104,13.0
6434,10712,779125965350502400,7,10,104,13.0
6434,10753,779125965350502400,7,10,106,13.0
6434,7978,779125965350502400,7,10,1,13.0
6435,10713,743103421803921408,7,10,104,11.0
6435,10625,743103421803921408,7,10,101,11.0
6436,10714,707068508751527936,7,10,104,11.0
6436,7945,707068508751527936,7,10,1,11.0
6436,10762,707068508751527936,7,10,106,11.0
6437,10715,495399532423544832,7,10,104,12.0
6437,10782,495399532423544832,7,10,106,12.0
6437,10620,495399532423544832,7,10,101,12.0
6438,10716,481886328359747584,7,10,104,11.0
6438,10798,481886328359747584,7,10,106,11.0
6439,10717,734090862429995008,7,10,104,14.0
6439,10742,734090862429995008,7,10,106,14.0
6440,10719,225194962214453248,7,10,104,15.0
6441,10724,63058503681441792,7,10,104,8.0
6441,10789,63058503681441792,7,10,106,8.0
6442,10725,157626055677444096,7,10,104,11.0
6442,10589,157626055677444096,7,10,98,11.0
6442,10642,157626055677444096,7,10,101,11.0
6443,10726,824162305221591040,7,10,104,10.0
6443,10790,824162305221591040,7,10,106,10.0
6444,10728,94579784062861312,7,10,104,12.0
6444,10771,94579784062861312,7,10,106,12.0
6445,10733,337776500403077120,7,10,105,10.0
6446,10734,662032100160962560,7,10,105,9.0
6447,10735,396320684218777600,7,10,105,12.0
6447,10677,396320684218777600,7,10,103,12.0
6448,10736,864697794244378624,7,10,105,10.0
6449,10737,517919179827838976,7,10,105,10.0
6449,10671,517919179827838976,7,10,103,10.0
6450,10739,220697890937372672,7,10,105,14.0
6450,10810,220697890937372672,7,10,107,14.0
6451,10740,454865142912385024,7,10,105,14.0
6451,10803,454865142912385024,7,10,107,14.0
6452,10743,445878422061711360,7,10,106,12.0
6453,10744,297237712845406208,7,10,106,11.0
6453,7954,297237712845406208,7,10,1,11.0
6454,10745,819655956815151104,7,10,106,14.0
6454,7968,819655956815151104,7,10,1,14.0
6455,10746,252203778156003328,7,10,106,11.0
6455,7983,252203778156003328,7,10,1,11.0
6455,10686,252203778156003328,7,10,104,11.0
6456,10749,265715195513405440,7,10,106,10.0
6457,10750,801651728788226048,7,10,106,15.0
6457,10639,801651728788226048,7,10,101,15.0
6457,10727,801651728788226048,7,10,104,15.0
6458,10751,63059740632023040,7,10,106,11.0
6458,7979,63059740632023040,7,10,1,11.0
6459,10755,873704237584875520,7,10,106,9.0
6460,10756,211674199008215040,7,10,106,13.0
6460,10732,211674199008215040,7,10,104,13.0
6461,10757,950259796253081600,7,10,106,13.0
6461,7969,950259796253081600,7,10,1,13.0
6462,10758,968286151951515648,7,10,106,13.0
6462,7965,968286151951515648,7,10,1,13.0
6463,10759,535931585472495616,7,10,106,12.0
6464,10761,0,7,10,106,0.0
6464,10721,445866052555898880,7,10,104,13.0
6464,10787,445866052555898880,7,10,106,13.0
6465,10764,445866189994852352,7,10,106,11.0
6466,10765,747603585457455104,7,10,106,13.0
6466,10689,747603585457455104,7,10,104,13.0
6467,10767,4513426512543744,7,10,106,12.0
6468,10768,337771483881275392,7,10,106,11.0
6469,10769,63061596057894912,7,10,106,13.0
6469,7946,63061596057894912,7,10,1,13.0
6470,10770,99079810277441536,7,10,106,11.0
6470,10700,99079810277441536,7,10,104,11.0
6471,10775,616995416692490240,7,10,106,13.0
6471,8031,616995416692490240,7,10,4,13.0
6471,7947,616995416692490240,7,10,1,13.0
6472,10776,274720539342274560,7,10,106,11.0
6472,10706,274720539342274560,7,10,104,11.0
6472,7966,274720539342274560,7,10,1,11.0
6473,10779,707072769359085568,7,10,106,11.0
6473,7982,707072769359085568,7,10,1,11.0
6474,10783,418837307966095360,7,10,106,12.0
6474,7935,418837307966095360,7,10,1,12.0
6475,10784,216177523757678592,7,10,106,14.0
6475,10627,216177523757678592,7,10,101,14.0
6475,10722,216177523757678592,7,10,104,14.0
6476,10785,67554956483231744,7,10,106,14.0
6476,7939,67554956483231744,7,10,1,14.0
6477,10786,873709460265107456,7,10,106,12.0
6477,7973,873709460265107456,7,10,1,12.0
6478,10788,63064276117487616,7,10,106,13.0
6478,7980,63064276117487616,7,10,1,13.0
6478,8053,63064276117487616,7,10,4,13.0
6479,10791,544936379545550848,7,10,106,8.0
6479,7974,544936379545550848,7,10,1,8.0
6480,10793,355784645440176128,7,10,106,15.0
6481,10796,743102047414386688,7,10,106,13.0
6481,10705,743102047414386688,7,10,104,13.0
6482,10797,211690073207341056,7,10,106,15.0
6483,10801,571959970174599168,7,10,106,11.0
6484,10802,878204195079979008,7,10,107,11.0
6485,10804,94582120525070336,7,10,107,12.0
6485,10821,94582120525070336,7,10,108,12.0
6486,10806,864694152112111616,7,10,107,11.0
6487,10807,63059809351499776,7,10,107,12.0
6488,10809,153154341887279104,7,10,107,7.0
6489,10811,864699374792343552,7,10,107,11.0
6490,10812,558446972269232128,7,10,108,14.0
6491,10814,396317798000754688,7,10,108,12.0
6492,10815,409830795906121728,7,10,108,13.0
6492,7990,409830795906121728,7,10,2,13.0
6493,10816,22526107035107328,7,10,108,13.0
6494,10817,734105362239586304,7,10,108,12.0
6495,10818,0,7,10,108,0.0
6496,10819,270217695629148160,7,10,108,12.0
6497,10820,0,7,10,108,0.0
6498,10822,63061596057894912,7,12,1,13.0
6498,13828,63061596057894912,7,12,106,13.0
6498,10952,63061596057894912,7,12,4,13.0
6499,10826,225187609230442496,7,12,1,11.0
6499,10936,225187609230442496,7,12,4,11.0
6500,10827,873710697215688704,7,12,1,13.0
6500,10902,873710697215688704,7,12,4,13.0
6501,10829,364794181157126144,7,12,1,12.0
6502,10830,761110055012532224,7,12,1,12.0
6502,10934,761110055012532224,7,12,4,12.0
6503,10831,549440803806642176,7,12,1,10.0
6503,10920,549440803806642176,7,12,4,10.0
6504,10832,824159968759382016,7,12,1,11.0
6504,10907,824159968759382016,7,12,4,11.0
6505,10834,743120051917291520,7,12,1,9.0
6505,13805,743120051917291520,7,12,106,9.0
6506,10841,837684855134224384,7,12,1,13.0
6507,10843,860196324920786944,7,12,1,13.0
6507,10905,860196324920786944,7,12,4,13.0
6507,11016,860196324920786944,7,12,6,13.0
6508,10844,801644925560029184,7,12,1,11.0
6509,10849,873709460265107456,7,12,1,12.0
6509,13831,873709460265107456,7,12,106,12.0
6510,10850,819655956815151104,7,12,1,14.0
6510,13806,819655956815151104,7,12,106,14.0
6511,10854,837673928737423360,7,12,1,11.0
6512,10855,873724303672082432,7,12,1,10.0
6512,13816,873724303672082432,7,12,106,10.0
6513,10858,481885435006550016,7,12,1,11.0
6514,10860,265715195513405440,7,12,1,10.0
6514,13759,265715195513405440,7,12,104,10.0
6514,13821,265715195513405440,7,12,106,10.0
6515,10864,878204126360502272,7,12,1,14.0
6516,10867,671056616723841024,7,12,1,12.0
6516,10942,671056616723841024,7,12,4,12.0
6517,10973,139619216310403072,7,12,6,14.0
6517,10862,139619216310403072,7,12,1,14.0
6517,10948,139619216310403072,7,12,4,14.0
6518,10991,63068124408184832,7,12,6,14.0
6518,11115,63068124408184832,7,12,9,14.0
6519,10872,63068055688708096,7,12,1,11.0
6519,10949,63068055688708096,7,12,4,11.0
6520,10873,837677295991783424,7,12,2,10.0
6521,10874,873705818132840448,7,12,2,13.0
6521,10891,873705818132840448,7,12,3,13.0
6522,10876,707068440032051200,7,12,2,10.0
6523,10878,864699306072866816,7,12,2,14.0
6524,10879,923244383241764864,7,12,2,13.0
6524,10889,923244383241764864,7,12,3,13.0
6525,10880,27043381838348288,7,12,2,12.0
6526,10881,711569840636166144,7,12,2,13.0
6527,10882,225190151851081728,7,12,2,11.0
6527,10888,225190151851081728,7,12,3,11.0
6527,10877,797155069828005888,7,12,2,13.0
6527,10896,797155069828005888,7,12,3,13.0
6528,10884,860193988458577920,7,12,2,12.0
6529,10885,711583928128897024,7,12,2,11.0
6530,10886,301748459298357248,7,12,2,7.0
6531,10887,873702176000573440,7,12,3,12.0
6532,10890,743105895705083904,7,12,3,12.0
6533,10892,0,7,12,3,0.0
6534,10893,445872237308805120,7,12,3,14.0
6535,10894,716074677214117888,7,12,3,12.0
6536,11041,315255684767678464,7,12,7,13.0
6537,11059,558449721048301568,7,12,8,14.0
6537,11037,558449721048301568,7,12,7,14.0
6538,10898,968291374631747584,7,12,4,15.0
6538,10987,968291374631747584,7,12,6,15.0
6539,10899,657538052540858368,7,12,4,11.0
6539,11003,657538052540858368,7,12,6,11.0
6540,10900,418845966620164096,7,12,4,14.0
6540,10824,418845966620164096,7,12,1,14.0
6541,10901,968286151951515648,7,12,4,13.0
6541,13802,968286151951515648,7,12,106,13.0
6541,10839,968286151951515648,7,12,1,13.0
6542,10903,860191583276892160,7,12,4,16.0
6542,10976,860191583276892160,7,12,6,16.0
6543,10904,94579852782338048,7,12,4,13.0
6544,10906,27031974405210112,7,12,4,14.0
6544,11023,27031974405210112,7,12,6,14.0
6545,10908,734105568398016512,7,12,4,12.0
6545,11029,734105568398016512,7,12,6,12.0
6546,10909,18017078569074688,7,12,4,13.0
6546,11091,18017078569074688,7,12,9,13.0
6546,11011,18017078569074688,7,12,6,13.0
6547,10911,801645062998982656,7,12,4,13.0
6547,11005,801645062998982656,7,12,6,13.0
6548,10912,495403861750579200,7,12,4,11.0
6548,10825,495403861750579200,7,12,1,11.0
6549,10915,954769374474928128,7,12,4,13.0
6550,10916,526921637438685184,7,12,4,11.0
6551,10918,216173744203251714,7,12,4,6.0
6552,10921,418837857721909248,7,12,4,12.0
6552,11022,418837857721909248,7,12,6,12.0
6553,10922,396317454403371008,7,12,4,14.0
6553,11092,396317454403371008,7,12,9,14.0
6553,11033,396317454403371008,7,12,6,14.0
6554,10924,801651522629795840,7,12,4,12.0
6554,10842,801651522629795840,7,12,1,12.0
6555,10926,112595007206064128,7,12,4,12.0
6555,10865,112595007206064128,7,12,1,12.0
6556,10928,810658172128722944,7,12,4,17.0
6556,11034,810658172128722944,7,12,6,17.0
6556,11093,810658172128722944,7,12,9,17.0
6557,10929,229685436421767168,7,12,4,14.0
6558,10930,675544273432608768,7,12,4,12.0
6559,10932,94579303026524160,7,12,4,13.0
6559,10988,94579303026524160,7,12,6,13.0
6560,10933,445865090483224576,7,12,4,12.0
6560,10845,445865090483224576,7,12,1,12.0
6561,10935,103589732096671744,7,12,4,10.0
6562,10940,684558069757116416,7,12,4,13.0
6563,10944,855686265662603264,7,12,4,12.0
6563,10989,855686265662603264,7,12,6,12.0
6564,10946,94578340953849856,7,12,4,12.0
6565,10950,139619285029879808,7,12,4,12.0
6565,10851,139619285029879808,7,12,1,12.0
6565,13825,139619285029879808,7,12,106,12.0
6566,10951,873702863195340800,7,12,4,12.0
6566,10840,873702863195340800,7,12,1,12.0
6567,10953,184651982768701440,7,12,4,15.0
6567,11066,184651982768701440,7,12,9,15.0
6567,10983,184651982768701440,7,12,6,15.0
6568,10954,216188450154479616,7,12,4,15.0
6569,10956,558454600131149824,7,12,4,16.0
6569,11094,558454600131149824,7,12,9,16.0
6569,10970,558454600131149824,7,12,6,16.0
6570,10957,0,7,12,5,0.0
6571,10958,954765938501091328,7,12,5,9.0
6571,11050,954765938501091328,7,12,7,9.0
6572,11049,517925914336559104,7,12,7,9.0
6573,10960,63053418440163328,7,12,5,13.0
6573,10895,63053418440163328,7,12,3,13.0
6574,10961,639546125300269056,7,12,5,13.0
6575,10962,968282441099771904,7,12,5,11.0
6576,10963,873714201909002240,7,12,5,14.0
6576,11052,873714201909002240,7,12,7,14.0
6577,10964,873728220682256384,7,12,5,15.0
6578,10965,639511490683994112,7,12,5,12.0
6579,10967,797138577153589248,7,12,6,14.0
6580,11214,90075222362816512,7,12,12,11.0
6581,10971,63055754902372352,7,12,6,11.0
6581,11097,63055754902372352,7,12,9,11.0
6582,10974,671038268623552512,7,12,6,16.0
6582,11202,671038268623552512,7,12,12,16.0
6582,11102,671038268623552512,7,12,9,16.0
6583,10975,873702794492649474,7,12,6,11.0
6584,10980,225183829659222016,7,12,6,14.0
6584,11089,225183829659222016,7,12,9,14.0
6585,10981,157627911103315968,7,12,6,16.0
6585,11103,157627911103315968,7,12,9,16.0
6586,10982,639525097140387840,7,12,6,13.0
6587,10984,220681604421386240,7,12,6,17.0
6587,11116,220681604421386240,7,12,9,17.0
6587,11186,220681604421386240,7,12,12,17.0
6588,10992,117094689823260672,7,12,6,12.0
6589,10993,54052816255188992,7,12,6,14.0
6590,10994,99081184666976256,7,12,6,12.0
6591,10997,734096841024471040,7,12,6,13.0
6592,10998,801649667203923968,7,12,6,14.0
6592,10917,801649667203923968,7,12,4,14.0
6592,11084,801649667203923968,7,12,9,14.0
6593,11200,968278867686981632,7,12,12,10.0
6593,11253,968278867686981632,7,12,14,10.0
6594,11002,112599336533098496,7,12,6,10.0
6594,10925,112599336533098496,7,12,4,10.0
6595,11004,153123349403271168,7,12,6,10.0
6595,11074,153123349403271168,7,12,9,10.0
6596,11006,693555373407207424,7,12,6,10.0
6597,11007,67555162641661952,7,12,6,15.0
6597,10913,67555162641661952,7,12,4,15.0
6597,11101,67555162641661952,7,12,9,15.0
6598,11180,716074471055687680,7,12,12,10.0
6598,11238,716074471055687680,7,12,14,10.0
6599,11009,157629835248664576,7,12,6,13.0
6599,10857,157629835248664576,7,12,1,13.0
6600,11013,711571970939944960,7,12,6,9.0
6601,11014,616995347973013504,7,12,6,13.0
6601,10941,616995347973013504,7,12,4,13.0
6602,11015,657534066811207680,7,12,6,16.0
6602,11110,657534066811207680,7,12,9,16.0
6603,11017,396317316964417536,7,12,6,11.0
6604,11018,418835864857083904,7,12,6,10.0
6605,11020,671041292280528896,7,12,6,11.0
6605,10947,671041292280528896,7,12,4,11.0
6606,11024,909728499118374912,7,12,6,15.0
6606,11127,909728499118374912,7,12,9,15.0
6607,11026,238694559821856768,7,12,6,14.0
6607,10955,238694559821856768,7,12,4,14.0
6608,11027,238696002930868224,7,12,6,7.0
6608,11197,238696002930868224,7,12,12,7.0
6608,11068,238696002930868224,7,12,9,7.0
6609,11032,63059946790453248,7,12,6,12.0
6610,11036,927744615614775296,7,12,6,13.0
6610,10923,927744615614775296,7,12,4,13.0
6611,11038,180151819115167744,7,12,7,11.0
6612,11039,837684786414747648,7,12,7,10.0
6613,11040,517915606415048704,7,12,7,12.0
6614,11137,873705749413363712,7,12,10,14.0
6614,11058,873705749413363712,7,12,8,14.0
6615,11042,526923080547696640,7,12,7,15.0
6616,11044,0,7,12,7,0.0
6617,11045,328763391273336832,7,12,7,6.0
6618,11046,824161343148916736,7,12,7,10.0
6619,11047,819656300412534784,7,12,7,9.0
6620,11048,454871190226337792,7,12,7,15.0
6621,11224,689053285608325120,7,12,13,12.0
6622,11053,878204057641025536,7,12,8,13.0
6623,11054,797141119774228480,7,12,8,15.0
6623,11043,797141119774228480,7,12,7,15.0
6624,11055,4515350657892352,7,12,8,9.0
6625,11056,427843201550778368,7,12,8,13.0
6626,11057,693558878100520960,7,12,8,11.0
6627,11298,94579921501814784,7,12,15,14.0
6628,11060,369300185966182400,7,12,8,10.0
6629,11061,824163129872097282,7,12,8,11.0
6630,11063,225184035817652224,7,12,8,11.0
6631,11064,63066750018650112,7,12,8,10.0
6632,11065,707072975517515776,7,12,9,12.0
6632,10999,707072975517515776,7,12,6,12.0
6633,11067,873702794492657666,7,12,9,11.0
6634,11072,671056548004364288,7,12,9,12.0
6634,11028,671056548004364288,7,12,6,12.0
6634,11164,671056548004364288,7,12,12,12.0
6635,11075,211680452480598016,7,12,9,12.0
6636,11076,954768687280160768,7,12,9,11.0
6637,11078,711571970939944960,7,12,9,9.0
6638,11079,90075978277060608,7,12,9,11.0
6638,11031,90075978277060608,7,12,6,11.0
6639,11080,932245878779936768,7,12,9,14.0
6639,10979,932245878779936768,7,12,6,14.0
6639,10939,932245878779936768,7,12,4,14.0
6640,11081,752103268074651648,7,12,9,10.0
6640,10972,752103268074651648,7,12,6,10.0
6641,11082,648528035787571200,7,12,9,14.0
6642,11083,801657844821655552,7,12,9,11.0
6642,10969,801657844821655552,7,12,6,11.0
6643,11085,220686071187374080,7,12,9,14.0
6643,11204,220686071187374080,7,12,12,14.0
6643,11001,220686071187374080,7,12,6,14.0
6644,11087,63053899476500480,7,12,9,13.0
6644,11168,63053899476500480,7,12,12,13.0
6645,11088,0,7,12,9,0.0
6646,11095,779123010413002752,7,12,9,15.0
6646,11187,779123010413002752,7,12,12,15.0
6646,11019,779123010413002752,7,12,6,15.0
6647,11096,657543481379520512,7,12,9,12.0
6648,11461,671040948683145216,7,12,23,10.0
6649,11462,180148039543947264,7,12,23,14.0
6649,11639,180148039543947264,7,12,28,14.0
6649,11550,180148039543947264,7,12,25,14.0
6650,11463,499900589430276096,7,12,23,13.0
6650,11404,499900589430276096,7,12,20,13.0
6651,11098,657539976686206976,7,12,9,11.0
6652,11099,337777256317321216,7,12,9,14.0
6652,10995,337777256317321216,7,12,6,14.0
6653,11105,166645212121137152,7,12,9,15.0
6653,11021,166645212121137152,7,12,6,15.0
6654,11106,707069333385248768,7,12,9,13.0
6654,10977,707069333385248768,7,12,6,13.0
6655,11107,495397814436626432,7,12,9,13.0
6655,10978,495397814436626432,7,12,6,13.0
6656,11108,427842445636534272,7,12,9,12.0
6657,11111,432346938617102336,7,12,9,13.0
6658,11114,657530836995801088,7,12,9,13.0
6658,11260,657530836995801088,7,12,14,13.0
6658,11179,657530836995801088,7,12,12,13.0
6659,11118,292738373825593344,7,12,9,14.0
6659,11196,292738373825593344,7,12,12,14.0
6660,11119,373799524985995264,7,12,9,13.0
6660,11265,373799524985995264,7,12,14,13.0
6660,11185,373799524985995264,7,12,12,13.0
6661,11120,968285258598318080,7,12,9,14.0
6661,11025,968285258598318080,7,12,6,14.0
6662,11121,693554823651393536,7,12,9,9.0
6662,11210,693554823651393536,7,12,12,9.0
6663,11122,220681466982432768,7,12,9,3.0
6664,11355,968276462505295872,7,12,17,13.0
6664,11407,968276462505295872,7,12,20,13.0
6664,11287,968276462505295872,7,12,14,13.0
6665,11356,153126854096584704,7,12,17,15.0
6665,11242,153126854096584704,7,12,14,15.0
6665,11201,153126854096584704,7,12,12,15.0
6666,11125,126102988589629440,7,12,9,12.0
6666,11174,126102988589629440,7,12,12,12.0
6667,11126,324262059388698624,7,12,9,17.0
6667,11173,324262059388698624,7,12,12,17.0
6667,10968,324262059388698624,7,12,6,17.0
6668,11128,265714920635498496,7,12,10,14.0
6668,11062,265714920635498496,7,12,8,14.0
6669,11129,734097115902377984,7,12,10,11.0
6670,11130,27032111844163584,7,12,10,12.0
6670,11151,27032111844163584,7,12,11,12.0
6671,11132,878211341905559552,7,12,10,14.0
6672,11133,671072628361920512,7,12,10,12.0
6673,11135,103588976182427648,7,12,10,12.0
6674,11136,369300185966182400,7,12,10,10.0
6675,11361,657533860652777472,7,12,18,11.0
6675,11367,657533860652777472,7,12,19,11.0
6676,11362,716074539775164416,7,12,18,11.0
6677,11138,216185082900119552,7,12,10,10.0
6678,11139,225190220570558464,7,12,10,12.0
6679,11144,94575935788945409,7,12,10,10.0
6680,11145,211669869681180672,7,12,10,12.0
6681,11146,558454668850626560,7,12,10,13.0
6682,11147,139621896369995776,7,12,11,5.0
6683,11148,747599462288850944,7,12,11,14.0
6683,11131,747599462288850944,7,12,10,14.0
6684,11149,211674405166645248,7,12,11,8.0
6685,11150,671040879963668480,7,12,11,12.0
6686,11152,734105224800632832,7,12,11,10.0
6686,11140,734105224800632832,7,12,10,10.0
6687,11153,734096978463424512,7,12,11,12.0
6687,11142,734096978463424512,7,12,10,12.0
6688,11154,734096703585517568,7,12,11,6.0
6689,11155,225190426728988672,7,12,11,13.0
6689,11220,225190426728988672,7,12,13,13.0
6690,11156,743112630213804032,7,12,11,10.0
6691,11158,707072563200655360,7,12,11,15.0
6691,11143,707072563200655360,7,12,10,15.0
6692,11159,878208936723873792,7,12,11,14.0
6692,11141,878208936723873792,7,12,10,14.0
6693,11160,63053212281733120,7,12,11,11.0
6694,11162,774621197492027392,7,12,12,12.0
6694,11248,774621197492027392,7,12,14,12.0
