,node_idx,hit_id,particle_id,volume_id,layer_id,module_id,nhits,endcap_volume7_binary,nhits_endcap_volume7,num_distinct_layers_endcap
20346,15010,35376,306258999592878080,8,6,282,12.0,0,0,
20347,15010,34823,306258999592878080,8,6,230,12.0,0,0,
20348,15011,35377,220689026124873728,8,6,282,10.0,0,0,
20349,15012,35378,761111154524160000,8,6,282,12.0,0,0,
20350,15012,35387,761111154524160000,8,6,283,12.0,0,0,
20351,15013,35379,864703841558331392,8,6,282,12.0,0,0,
20352,15014,35383,837694269702537216,8,6,283,11.0,0,0,
20353,15015,35385,301753750714847233,8,6,283,3.0,0,0,
20354,15016,35386,18016597532737536,8,6,283,12.0,0,0,
20355,15017,35388,837700110858059776,8,6,283,14.0,0,0,
20356,15017,34837,837700110858059776,8,6,231,14.0,0,0,
20357,15018,35389,801646437388517376,8,6,283,10.0,0,0,
20358,15019,35390,409828871760773120,8,6,283,13.0,0,0,
20359,15020,35391,707075999174492160,8,6,283,8.0,0,0,
20360,15021,35395,4509646941323264,8,6,284,11.0,0,0,
20361,15022,35396,734111890589876224,8,6,284,12.0,0,0,
20362,15022,34855,734111890589876224,8,6,232,12.0,0,0,
20363,15023,35398,711572520695758848,8,6,284,13.0,0,0,
20364,15024,35399,216176011929190400,8,6,284,13.0,0,0,
20365,15025,35400,639530113662189568,8,6,284,14.0,0,0,
20366,15026,35401,27027645078175744,8,6,284,11.0,0,0,
20367,15026,35406,27027645078175744,8,6,285,11.0,0,0,
20368,15027,35402,864692159247286272,8,6,284,12.0,0,0,
20369,15028,35403,639526677688352768,8,6,284,12.0,0,0,
20370,15029,35405,801650972873981952,8,6,284,12.0,0,0,
20371,15030,35407,22524320328712192,8,6,285,6.0,0,0,
20372,15030,35419,22524320328712192,8,6,286,6.0,0,0,
20373,15031,35408,135111012478091264,8,6,285,12.0,0,0,
20374,15032,35668,130607481570197504,8,6,306,13.0,0,0,
20375,15033,35672,355789936839884800,8,6,306,10.0,0,0,
20376,15034,35673,355801687870406656,8,6,306,12.0,0,0,
20377,15035,35674,27021872642129920,8,6,306,10.0,0,0,
20378,15036,35675,0,8,6,306,0.0,0,123,7.0
20379,15037,35676,693556266760404992,8,6,306,5.0,0,0,
20380,15038,35677,707068921068388352,8,6,306,12.0,0,0,
20381,15039,35414,842175879097352192,8,6,285,10.0,0,0,
20382,15040,35416,0,8,6,285,0.0,0,123,7.0
20383,15041,35417,779124384802537472,8,6,286,11.0,0,0,
20384,15042,35418,878210792149745664,8,6,286,13.0,0,0,
20385,15043,35420,864706796495831040,8,6,286,12.0,0,0,
20386,15044,35421,180152575046193153,8,6,286,12.0,0,0,
20387,15045,35422,135109363210649600,8,6,286,14.0,0,0,
20388,15045,35441,135109363210649600,8,6,287,14.0,0,0,
20389,15046,35424,391817428188790784,8,6,286,11.0,0,0,
20390,15047,35426,103589182340857856,8,6,286,14.0,0,0,
20391,15048,35427,734091412185808896,8,6,286,10.0,0,0,
20392,15049,35428,598981430499868672,8,6,286,11.0,0,0,
20393,15050,35431,355793647691628544,8,6,286,11.0,0,0,
20394,15051,35432,4517549681147904,8,6,286,14.0,0,0,
20395,15052,35436,301743511496032256,8,6,286,10.0,0,0,
20396,15053,35437,337777668634181632,8,6,287,12.0,0,0,
20397,15054,35439,360292436955627520,8,6,287,11.0,0,0,
20398,15055,35440,301749490090508288,8,6,287,11.0,0,0,
20399,15055,36178,301749490090508288,8,6,339,11.0,0,0,
20400,15056,35442,873700732891561984,8,6,287,12.0,0,0,
20401,15057,35443,364798785362067456,8,6,287,12.0,0,0,
20402,15058,35444,225194000141778944,8,6,287,8.0,0,0,
20403,15059,35445,0,8,6,287,0.0,0,123,7.0
20404,15060,35446,535932753703600128,8,6,288,12.0,0,0,
20405,15061,35453,18016666252214272,8,6,288,12.0,0,0,
20406,15061,35468,18016666252214272,8,6,289,12.0,0,0,
20407,15062,35454,837677089833353216,8,6,288,11.0,0,0,
20408,15062,35473,837677089833353216,8,6,289,11.0,0,0,
20409,15063,35455,495398913965039618,8,6,288,13.0,0,0,
20410,15064,35456,63057747767197696,8,6,288,11.0,0,0,
20411,15065,35457,774619479505108992,8,6,288,11.0,0,0,
20412,15066,35458,166640195599335424,8,6,288,10.0,0,0,
20413,15067,35460,878202202215153664,8,6,288,6.0,0,0,
20414,15068,35461,698058423278764032,8,6,288,12.0,0,0,
20415,15069,35462,684548311591419904,8,6,289,10.0,0,0,
20416,15070,35463,968278180492214272,8,6,289,11.0,0,0,
20417,15071,35464,180149413933481984,8,6,289,11.0,0,0,
20418,15071,34892,180149413933481984,8,6,237,11.0,0,0,
20419,15072,35466,364793425242882048,8,6,289,4.0,0,0,
20420,15073,35467,589974437403557888,8,6,289,5.0,0,0,
20421,15074,35470,117098469394481152,8,6,289,8.0,0,0,
20422,15075,35471,112592327146471424,8,6,289,13.0,0,0,
20423,15076,35474,337773476746100736,8,6,289,13.0,0,0,
20424,15077,35475,517915262817665024,8,6,289,12.0,0,0,
20425,15077,35483,517915262817665024,8,6,290,12.0,0,0,
20426,15078,35478,747601180275769344,8,6,290,13.0,0,0,
20427,15079,35479,774621747247841280,8,6,290,12.0,0,0,
20428,15080,35480,801650904154505216,8,6,290,12.0,0,0,
20429,15081,35481,153150356157628416,8,6,290,8.0,0,0,
20430,15082,35482,864698962475483136,8,6,290,12.0,0,0,
20431,15083,35484,153126716657631232,8,6,290,5.0,0,0,
20432,15084,35485,229686948250255360,8,6,290,5.0,0,0,
20433,15085,35486,517920210619990016,8,6,290,13.0,0,0,
20434,15085,36222,517920210619990016,8,6,342,13.0,0,0,
20435,15085,35493,517920210619990016,8,6,291,13.0,0,0,
20436,15086,35487,864701505096122368,8,6,291,12.0,0,0,
20437,15087,35489,585469119789268992,8,6,291,13.0,0,0,
20438,15088,35490,639515957449981952,8,6,291,16.0,0,0,
20439,15088,35507,639515957449981952,8,6,292,16.0,0,0,
20440,15088,34920,639515957449981952,8,6,240,16.0,0,0,
20441,15089,35491,274721776309641218,8,6,291,8.0,0,0,
20442,15090,35492,4533286441320448,8,6,291,10.0,0,0,
20443,15091,35768,27054514393579520,8,6,314,3.0,0,0,
20444,15092,35495,873728289401733120,8,6,291,12.0,0,0,
20445,15093,35496,364798854081544192,8,6,291,11.0,0,0,
20446,15094,35498,702564359368343552,8,6,292,7.0,0,0,
20447,15095,35499,337777737353658368,8,6,292,6.0,0,0,
20448,15096,35501,225180599843815424,8,6,292,12.0,0,0,
20449,15097,35502,954767450329579520,8,6,292,11.0,0,0,
20450,15098,35503,684555183539093504,8,6,292,10.0,0,0,
20451,15099,35505,4518099436961792,8,6,292,12.0,0,0,
20452,15100,35506,968283471891922944,8,6,292,10.0,0,0,
20453,15101,35508,923238816964149248,8,6,292,10.0,0,0,
20454,15102,35509,558456592995975168,8,6,292,10.0,0,0,
20455,15103,35510,495405236140113920,8,6,292,11.0,0,0,
20456,15104,35512,301749421371031552,8,6,293,13.0,0,0,
20457,15104,35511,301749421371031552,8,6,292,13.0,0,0,
20458,15105,35513,571960382491459584,8,6,293,13.0,0,0,
20459,15106,35514,851193248834650112,8,6,293,10.0,0,0,
20460,15107,35515,616993355108188160,8,6,293,11.0,0,0,
20461,15108,35516,914239108132372480,8,6,293,8.0,0,0,
20462,15109,35519,954771848376090624,8,6,293,9.0,0,0,
20463,15110,35525,274721157817565184,8,6,293,10.0,0,0,
20464,15111,35526,594475288251858944,8,6,294,9.0,0,0,
20465,15112,35528,153125479707049984,8,6,294,12.0,0,0,
20466,15112,35539,153125479707049984,8,6,295,12.0,0,0,
20467,15113,35529,436849301293891584,8,6,294,11.0,0,0,
20468,15114,35530,954771779656613888,8,6,294,10.0,0,0,
20469,15115,35531,454868372727791616,8,6,294,13.0,0,0,
20470,15116,35532,211679215530016768,8,6,294,7.0,0,0,
20471,15117,35533,558452744705277952,8,6,294,11.0,0,0,
20472,15118,35534,445860348839329792,8,6,294,10.0,0,0,
20473,15119,35535,103586708439695360,8,6,294,12.0,0,0,
20474,15120,35536,432346251422334976,8,6,295,12.0,0,0,
20475,15120,35553,432346251422334976,8,6,296,12.0,0,0,
20476,15121,35537,864706865215307776,8,6,295,11.0,0,0,
20477,15122,35538,589976498987859968,8,6,295,10.0,0,0,
20478,15123,35540,189151459227467776,8,6,295,16.0,0,0,
20479,15124,35541,747601317714722816,8,6,295,12.0,0,0,
20480,15125,35542,954764083075219456,8,6,295,11.0,0,0,
20481,15126,35543,409831002064551936,8,6,295,5.0,0,0,
20482,15127,35544,585468913630838784,8,6,295,13.0,0,0,
20483,15127,35555,585468913630838784,8,6,296,13.0,0,0,
20484,15128,35545,657526507668766720,8,6,296,12.0,0,0,
20485,15129,35546,639522760678178816,8,6,296,12.0,0,0,
20486,15130,35547,734101239070982144,8,6,296,14.0,0,0,
20487,15131,35550,711577193620176896,8,6,296,13.0,0,0,
20488,15132,35552,153139773358211072,8,6,296,15.0,0,0,
20489,15133,35557,54044638637457408,8,6,297,11.0,0,0,
20490,15134,35558,153130702387281920,8,6,297,11.0,0,0,
20491,15135,35560,459368330222895104,8,6,297,11.0,0,0,
20492,15136,35562,153139773358211072,8,6,297,15.0,0,0,
20493,15137,35564,914236221914349568,8,6,297,11.0,0,0,
20494,15138,35565,319756260738072576,8,6,297,14.0,0,0,
20495,15138,35551,319756260738072576,8,6,296,14.0,0,0,
20496,15139,35566,0,8,6,297,0.0,0,123,7.0
20497,15140,35567,22518479173189632,8,6,297,12.0,0,0,
20498,15141,35568,968278798967504896,8,6,297,6.0,0,0,
20499,15142,35569,635008509531914240,8,6,297,14.0,0,0,
20500,15143,35570,639521936044457984,8,6,297,10.0,0,0,
20501,15144,35571,657531180593184768,8,6,297,13.0,0,0,
20502,15145,35572,409831414381412352,8,6,297,12.0,0,0,
20503,15146,35573,734101239070982144,8,6,297,14.0,0,0,
20504,15147,35576,211685400299704321,8,6,298,15.0,0,0,
20505,15148,35577,562951533969276928,8,6,298,9.0,0,0,
20506,15149,35578,589976430268383232,8,6,298,13.0,0,0,
20507,15150,35579,180156492039585792,8,6,298,5.0,0,0,
20508,15151,35581,4519542545973248,8,6,298,11.0,0,0,
20509,15152,35582,94578615831756800,8,6,298,11.0,0,0,
20510,15152,35588,94578615831756800,8,6,299,11.0,0,0,
20511,15153,35584,855686128223649792,8,6,298,10.0,0,0,
20512,15154,35585,589971963502395392,8,6,298,13.0,0,0,
20513,15155,35586,247699697492295680,8,6,298,7.0,0,0,
20514,15156,35590,495406747968602112,8,6,299,11.0,0,0,
20515,15157,35591,968280173357039616,8,6,299,12.0,0,0,
20516,15158,35594,216176080648667136,8,6,299,12.0,0,0,
20517,15158,35587,216176080648667136,8,6,298,12.0,0,0,
20518,15159,35596,355790761473605632,8,6,299,8.0,0,0,
20519,15159,36377,355790761473605632,8,6,351,8.0,0,0,
20520,15160,35597,166647136266485760,8,6,299,11.0,0,0,
20521,15161,35598,180147970824470528,8,6,299,11.0,0,0,
20522,15162,35599,153130290070421504,8,6,299,11.0,0,0,
20523,15163,35600,153130358789898240,8,6,299,12.0,0,0,
20524,15164,35601,301748596737310720,8,6,300,10.0,0,0,
20525,15165,35602,117116886214246400,8,6,300,11.0,0,0,
20526,15166,35603,571957839870820352,8,6,300,16.0,0,0,
20527,15166,35595,571957839870820352,8,6,299,16.0,0,0,
20528,15167,35604,639515888730505216,8,6,300,9.0,0,0,
20529,15168,35607,40537275729182720,8,6,300,11.0,0,0,
20530,15169,35610,216185014180642816,8,6,301,12.0,0,0,
20531,15169,35628,216185014180642816,8,6,302,12.0,0,0,
20532,15170,35611,873711590568886272,8,6,301,13.0,0,0,
20533,15171,35612,950260552167325696,8,6,301,9.0,0,0,
20534,15172,35613,409831620539842560,8,6,301,11.0,0,0,
20535,15173,35614,851183834266337280,8,6,301,10.0,0,0,
20536,15174,35615,355784782879129600,8,6,301,11.0,0,0,
20537,15175,35616,801652965738807296,8,6,301,13.0,0,0,
20538,15175,35605,801652965738807296,8,6,300,13.0,0,0,
20539,15176,35617,671044178498551808,8,6,301,11.0,0,0,
20540,15177,35619,797157337570738176,8,6,301,14.0,0,0,
20541,15178,35621,4503668346847232,8,6,302,8.0,0,0,
20542,15179,35623,0,8,6,302,0.0,0,123,7.0
20543,15180,35624,220678168447549440,8,6,302,13.0,0,0,
20544,15181,35625,153138673846583296,8,6,302,10.0,0,0,
20545,15181,35635,153138673846583296,8,6,303,10.0,0,0,
20546,15182,35626,328763528712290304,8,6,302,13.0,0,0,
20547,15183,35627,220676931496968192,8,6,302,14.0,0,0,
20548,15184,35629,743101291500142592,8,6,302,9.0,0,0,
20549,15185,35630,346777858502295552,8,6,303,6.0,0,0,
20550,15186,35631,671066100011630592,8,6,303,5.0,0,0,
20551,15187,35632,54043676564783104,8,6,303,12.0,0,0,
20552,15188,35633,27022697275850752,8,6,303,8.0,0,0,
20553,15188,35651,27022697275850752,8,6,304,8.0,0,0,
20554,15189,35634,391814541970767872,8,6,303,10.0,0,0,
20555,15190,35636,481886671957131264,8,6,303,13.0,0,0,
20556,15190,35648,481886671957131264,8,6,304,13.0,0,0,
20557,15191,35637,328765246699208704,8,6,303,12.0,0,0,
20558,15191,35647,328765246699208704,8,6,304,12.0,0,0,
20559,15192,35639,779124316083060736,8,6,303,12.0,0,0,
20560,15193,35640,157628048542269440,8,6,303,12.0,0,0,
20561,15194,35641,0,8,6,303,0.0,0,123,7.0
20562,15195,35642,860194469494915072,8,6,303,13.0,0,0,
20563,15196,35643,657532005226905600,8,6,303,10.0,0,0,
20564,15197,35644,211677841140482048,8,6,304,12.0,0,0,
20565,15197,35654,211677841140482048,8,6,305,12.0,0,0,
20566,15198,35645,648518415060828160,8,6,304,10.0,0,0,
20567,15199,35646,4548198567772160,8,6,304,10.0,0,0,
20568,15200,35650,815152494626734080,8,6,304,12.0,0,0,
20569,15200,35664,815152494626734080,8,6,305,12.0,0,0,
20570,15201,35652,837678876539748352,8,6,304,12.0,0,0,
20571,15202,35653,220703182337081344,8,6,305,11.0,0,0,
20572,15203,35655,941262492602990592,8,6,305,10.0,0,0,
20573,15204,35656,459367917906034688,8,6,305,12.0,0,0,
20574,15205,35657,671036688075587584,8,6,305,12.0,0,0,
20575,15205,35671,671036688075587584,8,6,306,12.0,0,0,
20576,15206,35658,535929661327147008,8,6,305,12.0,0,0,
20577,15207,35659,707067340520423424,8,6,305,5.0,0,0,
20578,15208,35660,657531111873708032,8,6,305,9.0,0,0,
20579,15209,35661,639524822279266306,8,6,305,12.0,0,0,
20580,15210,35663,364794318596079616,8,6,305,9.0,0,0,
20581,15211,35666,702562572661948416,8,6,305,12.0,0,0,
20582,15212,35667,220676587899584512,8,6,305,12.0,0,0,
20583,15213,35679,639521180130213888,8,6,306,12.0,0,0,
20584,15214,35681,887210294823092224,8,6,307,9.0,0,0,
20585,15215,35684,968286632987852800,8,6,307,11.0,0,0,
20586,15215,35678,968286632987852800,8,6,306,11.0,0,0,
20587,15216,35688,801644375804215296,8,6,307,15.0,0,0,
20588,15217,35689,734096291268657152,8,6,307,13.0,0,0,
20589,15218,35693,27027507639222272,8,6,308,10.0,0,0,
20590,15219,35694,396319997024010240,8,6,308,10.0,0,0,
20591,15220,35695,265713958562824192,8,6,308,12.0,0,0,
20592,15221,35696,797138233556205568,8,6,308,14.0,0,0,
20593,15221,35685,797138233556205568,8,6,307,14.0,0,0,
20594,15222,35697,657526438949289984,8,6,308,10.0,0,0,
20595,15223,35698,324260547560210432,8,6,308,12.0,0,0,
20596,15223,35687,324260547560210432,8,6,307,12.0,0,0,
20597,15224,35699,671039436854657024,8,6,308,10.0,0,0,
20598,15225,35700,963770801293623296,8,6,308,9.0,0,0,
20599,15226,35702,391815847640825856,8,6,308,12.0,0,0,
20600,15227,35703,954769718072311808,8,6,308,12.0,0,0,
20601,15228,35704,54045531990654976,8,6,309,12.0,0,0,
20602,15229,35707,675540012825051136,8,6,309,16.0,0,0,
20603,15230,35708,211701892957339648,8,6,309,10.0,0,0,
20604,15231,35709,495402624799997952,8,6,309,11.0,0,0,
20605,15232,35710,225189808253698048,8,6,309,13.0,0,0,
20606,15232,36554,225189808253698048,8,6,361,13.0,0,0,
20607,15233,35711,27039396108697600,8,6,309,10.0,0,0,
20608,15234,35712,671046102643900416,8,6,309,13.0,0,0,
20609,15235,35714,225205545013870592,8,6,309,6.0,0,0,
20610,15236,35715,211689454732050432,8,6,309,14.0,0,0,
20611,15237,35716,558450270804115456,8,6,310,14.0,0,0,
20612,15237,35730,558450270804115456,8,6,311,14.0,0,0,
20613,15238,35718,247700109809156096,8,6,310,11.0,0,0,
20614,15239,35719,229687085689208832,8,6,310,10.0,0,0,
20615,15240,35720,139612206940557313,8,6,310,12.0,0,0,
20616,15241,35721,711570252953026560,8,6,310,14.0,0,0,
20617,15241,36575,711570252953026560,8,6,362,14.0,0,0,
20618,15241,35733,711570252953026560,8,6,311,14.0,0,0,
20619,15242,35722,801644856840552448,8,6,310,13.0,0,0,
20620,15242,35738,801644856840552448,8,6,311,13.0,0,0,
20621,15243,35725,306250272219332608,8,6,310,10.0,0,0,
20622,15243,35734,306250272219332608,8,6,311,10.0,0,0,
20623,15244,35726,252202816083329024,8,6,310,12.0,0,0,
20624,15245,35727,4548129848295424,8,6,310,12.0,0,0,
20625,15245,35705,4548129848295424,8,6,309,12.0,0,0,
20626,15246,35728,238691055128543232,8,6,311,8.0,0,0,
20627,15247,35731,558448690256150528,8,6,311,11.0,0,0,
20628,15248,35732,22518616612143104,8,6,311,12.0,0,0,
20629,15249,35735,734096497443876866,8,6,311,10.0,0,0,
20630,15250,35736,139612206940557313,8,6,311,12.0,0,0,
20631,15251,35737,364801809035833346,8,6,311,7.0,0,0,
20632,15252,35739,680044918122479616,8,6,311,12.0,0,0,
20633,15253,35741,180145153342709762,8,6,311,9.0,0,0,
20634,15254,35742,797137408922484736,8,6,311,10.0,0,0,
20635,15255,35743,779123903766200320,8,6,311,10.0,0,0,
20636,15256,35744,495400494496219136,8,6,311,13.0,0,0,
20637,15256,35751,495400494496219136,8,6,312,13.0,0,0,
20638,15257,35745,459370254368243712,8,6,311,13.0,0,0,
20639,15257,35717,459370254368243712,8,6,310,13.0,0,0,
20640,15258,35746,103590281852485632,8,6,311,13.0,0,0,
20641,15259,35747,968282166221864960,8,6,311,10.0,0,0,
20642,15260,35748,22519097648480256,8,6,312,9.0,0,0,
20643,15261,35750,0,8,6,312,0.0,0,123,7.0
20644,15262,35753,878212853734047744,8,6,312,7.0,0,0,
20645,15263,35754,423339258326024192,8,6,312,9.0,0,0,
20646,15264,35755,941261049493979136,8,6,312,9.0,0,0,
20647,15264,35129,941261049493979136,8,6,261,9.0,0,0,
20648,15265,35756,954769511913881600,8,6,312,12.0,0,0,
20649,15265,35729,954769511913881600,8,6,311,12.0,0,0,
20650,15266,35757,968275637871575040,8,6,312,7.0,0,0,
20651,15267,35762,139618322957205504,8,6,313,10.0,0,0,
20652,15268,35764,671046033924423680,8,6,313,14.0,0,0,
20653,15268,35777,671046033924423680,8,6,314,14.0,0,0,
20654,15269,35765,103589113621381120,8,6,313,12.0,0,0,
20655,15270,35766,4513220354113536,8,6,313,8.0,0,0,
20656,15271,35767,54045600710131712,8,6,313,12.0,0,0,
20657,15272,35864,301750864480043008,8,6,319,12.0,0,0,
20658,15273,35865,166641569988870144,8,6,319,4.0,0,0,
20659,15274,35769,225189395936837632,8,6,314,6.0,0,0,
20660,15275,35771,878211479344513024,8,6,314,10.0,0,0,
20661,15276,35772,702563947051483136,8,6,314,11.0,0,0,
20662,15277,35774,130607825167581184,8,6,314,14.0,0,0,
20663,15278,35778,364795830424567808,8,6,314,14.0,0,0,
20664,15278,35761,364795830424567808,8,6,313,14.0,0,0,
20665,15279,35779,738592400473063424,8,6,314,13.0,0,0,
20666,15279,35155,738592400473063424,8,6,263,13.0,0,0,
20667,15279,35789,738592400473063424,8,6,315,13.0,0,0,
20668,15280,35780,968297628104130560,8,6,314,13.0,0,0,
20669,15281,35781,495400288337788928,8,6,314,12.0,0,0,
20670,15282,35805,648518483780304896,8,6,316,13.0,0,0,
20671,15283,35782,797148129160855552,8,6,315,13.0,0,0,
20672,15284,35783,801650423118168064,8,6,315,15.0,0,0,
20673,15284,35773,801650423118168064,8,6,314,15.0,0,0,
20674,15285,35784,517918767510978560,8,6,315,10.0,0,0,
20675,15286,35785,112595556961878016,8,6,315,14.0,0,0,
20676,15287,35788,4525383701495808,8,6,315,11.0,0,0,
20677,15288,35791,797160292508237824,8,6,315,14.0,0,0,
20678,15289,35794,4525796018356224,8,6,315,13.0,0,0,
20679,15290,35795,743105620827176960,8,6,315,13.0,0,0,
20680,15291,35799,954769992950218752,8,6,316,11.0,0,0,
20681,15292,35800,4525864737832960,8,6,316,12.0,0,0,
20682,15293,35820,495400357057265664,8,6,317,12.0,0,0,
20683,15293,35798,495400357057265664,8,6,316,12.0,0,0,
20684,15294,35801,153131939337863168,8,6,316,11.0,0,0,
20685,15295,35802,702566420952645632,8,6,316,3.0,0,0,
20686,15296,35804,702564015770959872,8,6,316,11.0,0,0,
20687,15297,35806,639524684823527424,8,6,316,11.0,0,0,
20688,15298,35807,153128709522456576,8,6,316,12.0,0,0,
20689,15299,35810,864698069122285568,8,6,316,10.0,0,0,
20690,15299,35790,864698069122285568,8,6,315,10.0,0,0,
20691,15300,35812,481886603237654528,8,6,316,16.0,0,0,
20692,15301,35813,873698602587783168,8,6,316,12.0,0,0,
20693,15301,35831,873698602587783168,8,6,317,12.0,0,0,
20694,15302,35814,788130209667743744,8,6,316,16.0,0,0,
20695,15302,36679,788130209667743744,8,6,368,16.0,0,0,
20696,15303,35815,4505936089579520,8,6,316,14.0,0,0,
20697,15304,35816,639533206038642688,8,6,316,10.0,0,0,
20698,15305,35819,445865983836422144,8,6,316,11.0,0,0,
20699,15306,35872,662031550405148672,8,6,320,12.0,0,0,
20700,15307,35822,306249859902472192,8,6,317,8.0,0,0,
20701,15308,35825,743098886318456832,8,6,317,13.0,0,0,
20702,15309,35826,211670763034378240,8,6,317,11.0,0,0,
20703,15310,35827,117094758542737408,8,6,317,10.0,0,0,
20704,15311,35828,864700611742924800,8,6,317,10.0,0,0,
20705,15312,35829,4514869621555200,8,6,317,13.0,0,0,
20706,15312,35849,4514869621555200,8,6,318,13.0,0,0,
20707,15313,35830,941260980774502400,8,6,317,11.0,0,0,
20708,15314,35834,216184876741689344,8,6,317,10.0,0,0,
20709,15315,35835,301751001918996480,8,6,317,9.0,0,0,
20710,15316,35837,963771007452053504,8,6,318,11.0,0,0,
20711,15316,35852,963771007452053504,8,6,319,11.0,0,0,
20712,15317,35838,801644788121075712,8,6,318,11.0,0,0,
20713,15318,35839,495407229004939264,8,6,318,9.0,0,0,
20714,15319,35840,409828803041296384,8,6,318,13.0,0,0,
20715,15319,35851,409828803041296384,8,6,319,13.0,0,0,
20716,15320,35841,0,8,6,318,0.0,0,123,7.0
20717,15321,35842,779123422729863168,8,6,318,13.0,0,0,
20718,15322,35843,535929730046623744,8,6,318,9.0,0,0,
20719,15323,35844,445860623717236736,8,6,318,12.0,0,0,
20720,15324,35848,153123418122747904,8,6,318,12.0,0,0,
20721,15324,35855,153123418122747904,8,6,319,12.0,0,0,
20722,15325,35853,220681741877121025,8,6,319,9.0,0,0,
20723,15326,35854,639531556771201024,8,6,319,9.0,0,0,
20724,15327,35857,454865830107152384,8,6,319,13.0,0,0,
20725,15327,35846,454865830107152384,8,6,318,13.0,0,0,
20726,15328,35858,4505867370102784,8,6,319,13.0,0,0,
20727,15329,35859,535935502482669568,8,6,319,15.0,0,0,
20728,15329,35874,535935502482669568,8,6,320,15.0,0,0,
20729,15330,35861,671042872828493824,8,6,319,11.0,0,0,
20730,15331,35862,63056304658186240,8,6,319,5.0,0,0,
20731,15332,36089,418836139734990848,8,6,334,12.0,0,0,
20732,15333,36090,707071601127981056,8,6,334,12.0,0,0,
20733,15333,36098,707071601127981056,8,6,335,12.0,0,0,
20734,15334,36091,860194538214391808,8,6,334,9.0,0,0,
20735,15335,36094,562951259091369984,8,6,334,12.0,0,0,
20736,15336,35867,67555437519568896,8,6,319,8.0,0,0,
20737,15337,35868,364795899144044544,8,6,319,12.0,0,0,
20738,15338,35869,364807169138229248,8,6,320,11.0,0,0,
20739,15338,35856,364807169138229248,8,6,319,11.0,0,0,
20740,15339,35871,468375529477636096,8,6,320,11.0,0,0,
20741,15340,35954,220681948018769920,8,6,325,11.0,0,0,
20742,15341,35873,711578018253897728,8,6,320,13.0,0,0,
20743,15342,35876,0,8,6,320,0.0,0,123,7.0
20744,15343,35877,49539939498459136,8,6,320,5.0,0,0,
20745,15344,35878,445861036034097152,8,6,320,10.0,0,0,
20746,15344,35897,445861036034097152,8,6,321,10.0,0,0,
20747,15345,35880,914235191122198528,8,6,320,12.0,0,0,
20748,15345,35890,914235191122198528,8,6,321,12.0,0,0,
20749,15346,35881,180146390276505600,8,6,321,4.0,0,0,
20750,15347,35882,743114829237059584,8,6,321,11.0,0,0,
20751,15348,35883,409836156025307136,8,6,321,12.0,0,0,
20752,15349,35884,112595694400831488,8,6,321,10.0,0,0,
20753,15350,35886,662042476801949696,8,6,321,11.0,0,0,
20754,15351,35887,27049772749684736,8,6,321,10.0,0,0,
20755,15352,35888,211701618079432704,8,6,321,6.0,0,0,
20756,15353,35889,94579165587570688,8,6,321,7.0,0,0,
20757,15354,35891,4518924087463937,8,6,321,15.0,0,0,
20758,15355,35893,680046567389921280,8,6,321,12.0,0,0,
20759,15356,35895,4509509502369792,8,6,321,11.0,0,0,
20760,15357,35896,707073731431759872,8,6,321,10.0,0,0,
20761,15358,35898,860194332055961600,8,6,321,13.0,0,0,
20762,15359,35899,364802083896950784,8,6,322,14.0,0,0,
20763,15360,35900,315252935988609024,8,6,322,9.0,0,0,
20764,15360,35933,315252935988609024,8,6,323,9.0,0,0,
20765,15361,35903,238693735188135936,8,6,322,15.0,0,0,
20766,15361,35894,238693735188135936,8,6,321,15.0,0,0,
20767,15362,35904,4504561700044800,8,6,322,10.0,0,0,
20768,15363,35906,432347144775532544,8,6,322,6.0,0,0,
20769,15364,35908,445860417558806528,8,6,322,11.0,0,0,
20770,15365,35909,954764976428417024,8,6,322,13.0,0,0,
20771,15365,35928,954764976428417024,8,6,323,13.0,0,0,
20772,15366,35910,4506623284346880,8,6,322,13.0,0,0,
20773,15367,35911,598979712512950272,8,6,322,15.0,0,0,
20774,15368,35912,0,8,6,323,0.0,0,123,7.0
20775,15369,35915,711575406913781760,8,6,323,12.0,0,0,
20776,15369,35948,711575406913781760,8,6,324,12.0,0,0,
20777,15370,35916,562952564761427968,8,6,323,13.0,0,0,
20778,15371,35917,391814679409721344,8,6,323,11.0,0,0,
20779,15372,35918,837700042138583040,8,6,323,12.0,0,0,
20780,15373,35922,765612142811414528,8,6,323,12.0,0,0,
20781,15374,35923,873705611974410240,8,6,323,14.0,0,0,
20782,15375,35924,0,8,6,323,0.0,0,123,7.0
20783,15376,35925,409835949866876928,8,6,323,12.0,0,0,
20784,15376,36779,409835949866876928,8,6,376,12.0,0,0,
20785,15376,35946,409835949866876928,8,6,324,12.0,0,0,
20786,15377,35926,301743648934985728,8,6,323,9.0,0,0,
20787,15378,35927,301750177285275648,8,6,323,13.0,0,0,
20788,15379,35929,468378621854089216,8,6,323,12.0,0,0,
20789,15379,35944,468378621854089216,8,6,324,12.0,0,0,
20790,15380,35930,662033818147880960,8,6,323,15.0,0,0,
20791,15381,36116,324260959877070848,8,6,336,12.0,0,0,
20792,15382,36117,220688338930106368,8,6,336,10.0,0,0,
20793,15383,36118,684550785492582400,8,6,336,8.0,0,0,
20794,15384,36119,4550672468934656,8,6,336,7.0,0,0,
20795,15385,36120,891712932377788416,8,6,336,9.0,0,0,
